ID,TEXT,LABELS,INCLUDED,TRANSLATED
716,"Inko issi liay tou award milti hai, aisay gand phelanay ki waja se sirf. Mentally sick log","{'id': '716', 'text': 'Inko issi liay tou award milti hai, aisay gand phelanay ki waja se sirf. Mentally sick log', 'labels': [{'start_index': '0', 'end_index': '71', 'text_fragment': 'Inko issi liay tou award milti hai, aisay gand phelanay ki waja se sirf', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '90', 'text_fragment': 'Inko issi liay tou award milti hai, aisay gand phelanay ki waja se sirf. Mentally sick log', 'technique': 'Smears'}, {'start_index': '73', 'end_index': '90', 'text_fragment': 'Mentally sick log', 'technique': 'Name calling/Labeling'}], 'translation': 'They get an award for taking it like this. Mentally ill log'}",0,They get an award for taking it like this. Mentally ill log
717,Yeh rickshaw driver ke aulad showbizz main akar ultra modern ho gaya hay homosexual Saeed!,"{'id': '717', 'text': 'Yeh rickshaw driver ke aulad showbizz main akar ultra modern ho gaya hay homosexual Saeed!', 'labels': [{'start_index': '0', 'end_index': '90', 'text_fragment': 'Yeh rickshaw driver ke aulad showbizz main akar ultra modern ho gaya hay homosexual Saeed!', 'technique': 'Smears'}, {'start_index': '4', 'end_index': '28', 'text_fragment': 'rickshaw driver ke aulad', 'technique': 'Name calling/Labeling'}, {'start_index': '73', 'end_index': '89', 'text_fragment': 'homosexual Saeed', 'technique': 'Name calling/Labeling'}, {'start_index': '73', 'end_index': '83', 'text_fragment': 'homosexual', 'technique': 'Loaded Language'}], 'translation': ""This rickshaw driver's Vlad showbizman became ultra-modern and gay Saeed!""}",0,This rickshaw driver's Vlad showbizman became ultra-modern and gay Saeed!
718,"Let’s get the wholesome sex scenes, abey chutiay you can’t hide realities of humans","{'id': '718', 'text': 'Let’s get the wholesome sex scenes, abey chutiay you can’t hide realities of humans', 'labels': [{'start_index': '24', 'end_index': '27', 'text_fragment': 'sex', 'technique': 'Loaded Language'}, {'start_index': '41', 'end_index': '48', 'text_fragment': 'chutiay', 'technique': 'Name calling/Labeling'}], 'translation': ""Let's have a healthy sex scene, bro, you can't hide human realities""}",0,"Let's have a healthy sex scene, bro, you can't hide human realities"
719,Pakistan has just 2 classes. Either you are super rich or super poor. the poor are so poor ke unko din ka aik meal milta hai. Eggs 300/dozen hain aur apples 800/dozen andaza laga lo kya haal hoga unka,"{'id': '719', 'text': 'Pakistan has just 2 classes. Either you are super rich or super poor. the poor are so poor ke unko din ka aik meal milta hai. Eggs 300/dozen hain aur apples 800/dozen andaza laga lo kya haal hoga unka', 'labels': [{'start_index': '0', 'end_index': '68', 'text_fragment': 'Pakistan has just 2 classes. Either you are super rich or super poor', 'technique': 'Black-and-white Fallacy/Dictatorship'}, {'start_index': '70', 'end_index': '124', 'text_fragment': 'the poor are so poor ke unko din ka aik meal milta hai', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'There are only 2 classes in Pakistan. Either you are very rich or very poor. The poor are so poor that they get one meal a day. Eggs are 300/dozen and apples are 800/dozen. Guess what will happen to them'}",0,There are only 2 classes in Pakistan. Either you are very rich or very poor. The poor are so poor that they get one meal a day. Eggs are 300/dozen and apples are 800/dozen. Guess what will happen to them
720,Masla movie ban ya full stop laganay ka nae hai..masla impact ka hai msg ka hai way of delivery ka hai. Iss movie se ye fahash cheezain will become more normalized.,"{'id': '720', 'text': 'Masla movie ban ya full stop laganay ka nae hai..masla impact ka hai msg ka hai way of delivery ka hai. Iss movie se ye fahash cheezain will become more normalized.', 'labels': [{'start_index': '0', 'end_index': '164', 'text_fragment': 'Masla movie ban ya full stop laganay ka nae hai..masla impact ka hai msg ka hai way of delivery ka hai. Iss movie se ye fahash cheezain will become more normalized.', 'technique': 'Smears'}, {'start_index': '120', 'end_index': '135', 'text_fragment': 'fahash cheezain', 'technique': 'Name calling/Labeling'}], 'translation': 'The issue is not banning the film full stop..the issue is the effect but the way the message is delivered. Iss movie se ye fahash cheezain will become more normal.'}",0,The issue is not banning the film full stop..the issue is the effect but the way the message is delivered. Iss movie se ye fahash cheezain will become more normal.
721,"DHA, Bahria, Beaconhouse type ke brand se le k kisi aam galli mohala mein hr acha bura kaam hora. Hmein burae k khilaf lrna hai. Ye quom kharaab hota ja raha hai. Humain iss mulk ko bachanay ke liay aik solution bnana hoga awareness k lye safety k lye tarbiyat k lye.","{'id': '721', 'text': 'DHA, Bahria, Beaconhouse type ke brand se le k kisi aam galli mohala mein hr acha bura kaam hora. Hmein burae k khilaf lrna hai. Ye quom kharaab hota ja raha hai. Humain iss mulk ko bachanay ke liay aik solution bnana hoga awareness k lye safety k lye tarbiyat k lye.', 'labels': [{'start_index': '0', 'end_index': '97', 'text_fragment': 'DHA, Bahria, Beaconhouse type ke brand se le k kisi aam galli mohala mein hr acha bura kaam hora.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '98', 'end_index': '267', 'text_fragment': 'Hmein burae k khilaf lrna hai. Ye quom kharaab hota ja raha hai. Humain iss mulk ko bachanay ke liay aik solution bnana hoga awareness k lye safety k lye tarbiyat k lye.', 'technique': 'Flag-waving'}, {'start_index': '98', 'end_index': '267', 'text_fragment': 'Hmein burae k khilaf lrna hai. Ye quom kharaab hota ja raha hai. Humain iss mulk ko bachanay ke liay aik solution bnana hoga awareness k lye safety k lye tarbiyat k lye.', 'technique': 'Appeal to fear/prejudice'}], 'translation': 'From brands like DHA, Bahria, Beaconhouse, there are good and bad things happening in a normal street neighborhood. We have to be against evil. This nation is getting worse. Humain Iss Mulk ko Bachanay ke liye aik solution bna hoga awareness Klye Safety Klye Tarbiyat Klye.'}",0,"From brands like DHA, Bahria, Beaconhouse, there are good and bad things happening in a normal street neighborhood. We have to be against evil. This nation is getting worse. Humain Iss Mulk ko Bachanay ke liye aik solution bna hoga awareness Klye Safety Klye Tarbiyat Klye."
722,Retire tou Iftikhaar ko karna chahye. Lagaan mein kachra ke sath debut kiya tha and tab se ab tak khel raha buddha. Matlab kaafi hai 200 saalon ka career.,"{'id': '722', 'text': 'Retire tou Iftikhaar ko karna chahye. Lagaan mein kachra ke sath debut kiya tha and tab se ab tak khel raha buddha. Matlab kaafi hai 200 saalon ka career.', 'labels': [{'start_index': '0', 'end_index': '154', 'text_fragment': 'Retire tou Iftikhaar ko karna chahye. Lagaan mein kachra ke sath debut kiya tha and tab se ab tak khel raha buddha. Matlab kaafi hai 200 saalon ka career.', 'technique': 'Smears'}, {'start_index': '108', 'end_index': '114', 'text_fragment': 'buddha', 'technique': 'Name calling/Labeling'}, {'start_index': '38', 'end_index': '154', 'text_fragment': 'Lagaan mein kachra ke sath debut kiya tha and tab se ab tak khel raha buddha. Matlab kaafi hai 200 saalon ka career.', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'Iftikhar wants to retire. Lagaan was the first film with Garbage and since then he has been playing Buddha. A career of 200 years is enough.'}",0,Iftikhar wants to retire. Lagaan was the first film with Garbage and since then he has been playing Buddha. A career of 200 years is enough.
723,Laanti aurat khud zra google kr lo agr ankhain kam krti hain but tum dallon liberals ko yhi to keera hai you will support everything that is anti-islam.,"{'id': '723', 'text': 'Laanti aurat khud zra google kr lo agr ankhain kam krti hain but tum dallon liberals ko yhi to keera hai you will support everything that is anti-islam.', 'labels': [{'start_index': '0', 'end_index': '12', 'text_fragment': 'Laanti aurat', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '152', 'text_fragment': 'Laanti aurat khud zra google kr lo agr ankhain kam krti hain but tum dallon liberals ko yhi to keera hai you will support everything that is anti-islam.', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '65', 'end_index': '152', 'text_fragment': 'tum dallon liberals ko yhi to keera hai you will support everything that is anti-islam.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '65', 'end_index': '151', 'text_fragment': 'tum dallon liberals ko yhi to keera hai you will support everything that is anti-islam', 'technique': 'Smears'}, {'start_index': '69', 'end_index': '84', 'text_fragment': 'dallon liberals', 'technique': 'Name calling/Labeling'}], 'translation': 'Damn woman just google it if Ankhine works but what is it with you liberals you will support anything that is anti islamic.'}",0,Damn woman just google it if Ankhine works but what is it with you liberals you will support anything that is anti islamic.
724,"Sab se ziada gayism madrasoon me hota hai. Leken uske khilaf app jese hypocrites awaaz kabhe nhe uthatay, or agar koi bolay to app log uspe kuffar ke fatway lagatay h","{'id': '724', 'text': 'Sab se ziada gayism madrasoon me hota hai. Leken uske khilaf app jese hypocrites awaaz kabhe nhe uthatay, or agar koi bolay to app log uspe kuffar ke fatway lagatay h', 'labels': [{'start_index': '0', 'end_index': '41', 'text_fragment': 'Sab se ziada gayism madrasoon me hota hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '166', 'text_fragment': 'Sab se ziada gayism madrasoon me hota hai. Leken uske khilaf app jese hypocrites awaaz kabhe nhe uthatay, or agar koi bolay to app log uspe kuffar ke fatway lagatay h', 'technique': 'Smears'}, {'start_index': '13', 'end_index': '19', 'text_fragment': 'gayism', 'technique': 'Loaded Language'}, {'start_index': '43', 'end_index': '166', 'text_fragment': 'Leken uske khilaf app jese hypocrites awaaz kabhe nhe uthatay, or agar koi bolay to app log uspe kuffar ke fatway lagatay h', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '61', 'end_index': '80', 'text_fragment': 'app jese hypocrites', 'technique': 'Name calling/Labeling'}], 'translation': 'Most zitas happen in homosexual seminaries. But hypocrites like App never raise their voice against it, or if anyone speaks, App Log Spay puts fatwas of infidels.'}",0,"Most zitas happen in homosexual seminaries. But hypocrites like App never raise their voice against it, or if anyone speaks, App Log Spay puts fatwas of infidels."
725,Making clothes which sexualize women's bodies only to make money off of them. Dukh hot hai ke log 1 2 rupay ke peechay apnay imaan bech dete,"{'id': '725', 'text': ""Making clothes which sexualize women's bodies only to make money off of them. Dukh hot hai ke log 1 2 rupay ke peechay apnay imaan bech dete"", 'labels': [{'start_index': '0', 'end_index': '76', 'text_fragment': ""Making clothes which sexualize women's bodies only to make money off of them"", 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '140', 'text_fragment': ""Making clothes which sexualize women's bodies only to make money off of them. Dukh hot hai ke log 1 2 rupay ke peechay apnay imaan bech dete"", 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '140', 'text_fragment': ""Making clothes which sexualize women's bodies only to make money off of them. Dukh hot hai ke log 1 2 rupay ke peechay apnay imaan bech dete"", 'technique': 'Smears'}, {'start_index': '21', 'end_index': '30', 'text_fragment': 'sexualize', 'technique': 'Loaded Language'}], 'translation': ""Making clothes that sexualize women's bodies just to make money. They sell their faith for 1-2 rupees per log of sorrow""}",0,Making clothes that sexualize women's bodies just to make money. They sell their faith for 1-2 rupees per log of sorrow
